name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bangalore,2021-03-20,32.1,18.5,25.9,31.6,18.5,25.3,10.3,41.1,0,0,0,,,,,15,126.5,1013.3,13.2,7,290.9,25.1,10,,2021-03-20T06:23:49,2021-03-20T18:30:35,0.2,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-03-21,33,19,26.2,31,19,25.4,9.5,40.8,0,0,0,,,,,14.8,104.6,1012.9,8.9,6.7,283.4,24.5,10,,2021-03-21T06:23:09,2021-03-21T18:30:39,0.24,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-03-22,33.8,19,26.5,31.6,19,25.6,8.2,38.7,0,0,0,,,,,14.8,96.2,1014.3,15.2,6.5,274,23.5,10,,2021-03-22T06:22:30,2021-03-22T18:30:42,0.29,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-03-23,34.1,19.9,27.5,32.9,19.9,27,14.4,49.6,0,0,0,,,,37.1,16.3,108,1014.8,20.6,6.4,318,27.6,10,,2021-03-23T06:21:50,2021-03-23T18:30:46,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-03-24,33.9,19.9,26.9,32.7,19.9,26.4,14.4,51.3,0,0,0,,,,,20.6,85.5,1015.2,20.5,6.8,275.9,23.8,10,,2021-03-24T06:21:10,2021-03-24T18:30:50,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-03-25,34.9,20.9,27.9,32.4,20.9,27.1,13,44.7,0.1,100,4.17,rain,,,,22.1,97.5,1014.3,43.8,6.3,214.8,18.5,8,,2021-03-25T06:20:30,2021-03-25T18:30:54,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-03-26,35,21,27.9,33.1,21,27,10.9,39.5,0,0,0,,,,,25.7,98.7,1013.7,22.7,6.9,300.6,25.9,10,,2021-03-26T06:19:50,2021-03-26T18:30:57,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-03-27,34.9,21,27.7,33.1,21,27.2,13.9,46.5,0,0,0,,,,,22.3,83.9,1013.3,23.5,6.7,219.3,19,7,,2021-03-27T06:19:10,2021-03-27T18:31:01,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-03-28,33.9,21,27.3,32.2,21,27,14.3,48.4,0,0,0,,,,,11.3,115.9,1013.2,33,6,190.9,16.5,7,,2021-03-28T06:18:31,2021-03-28T18:31:05,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-03-29,33.9,21,27.6,33,21,27.2,14.1,47.8,0,0,0,,,,,14.7,124.7,1012.8,41.1,6.8,264.9,22.9,9,,2021-03-29T06:17:51,2021-03-29T18:31:08,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-03-30,34,22.9,28.2,33.6,22.9,28,15.7,51,0,0,0,,,,,15.1,171.8,1012.1,51.6,6.8,281.7,24.4,9,,2021-03-30T06:17:11,2021-03-30T18:31:12,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-03-31,35.6,22.7,29.4,35.7,22.7,29,13.2,39.8,0,0,0,,,,,9.5,226.6,1010.6,33.2,6.3,304,26.3,10,,2021-03-31T06:16:32,2021-03-31T18:31:16,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-01,35.9,23,29.3,34.3,23,28.5,13,44.2,0,0,0,,,,,20.5,271,1010.8,14.7,6.3,317.2,27.4,10,,2021-04-01T06:15:52,2021-04-01T18:31:20,0.6,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-02,35.9,21.9,28.6,33.9,21.9,27.8,12.7,44,0,0,0,,,,,17.5,206.8,1010.8,7.5,7.5,258.3,22.3,9,,2021-04-02T06:15:13,2021-04-02T18:31:23,0.65,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-03,34.9,22.9,28.4,33.7,22.9,28.2,15,47.7,0,0,0,,,,,21.6,229.5,1011.6,37.8,7.7,310.3,26.8,10,,2021-04-03T06:14:34,2021-04-03T18:31:27,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-04,35.1,22.9,29.1,35.1,22.9,28.7,15.3,47.3,0.1,100,4.17,rain,,,183.6,17.7,224.8,1012.8,39.1,6.8,304.9,26.2,10,,2021-04-04T06:13:55,2021-04-04T18:31:31,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-05,35,22.9,28,33,22.9,27.9,16,52,0.3,100,8.33,rain,,,,11.5,151.4,1013.4,33,6.4,306.4,26.6,10,,2021-04-05T06:13:16,2021-04-05T18:31:36,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-06,34,21,27.6,33,21,27.4,16.4,55.6,0,0,0,,,,,18.4,112.8,1014.3,36.3,6.5,297.2,25.6,10,,2021-04-06T06:12:38,2021-04-06T18:31:40,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-07,35,20,28,33,20,27.1,11.4,42.5,0,0,0,,,,40.7,20.6,96,1015.1,14.1,6.2,312.5,27,10,,2021-04-07T06:12:00,2021-04-07T18:31:44,0.91,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-08,34.1,20.5,27.6,32.3,20.5,26.9,11.9,42,0,0,0,,,,,18.2,149.5,1013.4,27.7,6.2,311.7,26.8,10,,2021-04-08T06:11:22,2021-04-08T18:31:49,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-09,33.9,21.5,27.4,32.3,21.5,26.9,12.3,42.5,0,0,0,,,,,14.8,105.5,1012.8,18.7,6.5,305.9,26.4,10,,2021-04-09T06:10:45,2021-04-09T18:31:54,0.97,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-10,32.9,20,26.7,31.9,20,26.3,13.7,47.4,0,0,0,,,,,14.8,91.8,1014.3,12.5,6.9,315.3,27.2,10,,2021-04-10T06:10:07,2021-04-10T18:31:59,0.99,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-11,33,20,27.2,31.6,20,26.9,15.5,52.3,0,0,0,,,,,14.8,110.3,1015.4,34,6.3,280.8,24.2,10,,2021-04-11T06:09:31,2021-04-11T18:32:04,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-12,33.9,22,27.3,32.9,22,27.4,18.2,61,2.7,100,16.67,rain,,,,15.2,105.5,1015.7,46.6,6.7,275.3,23.6,10,,2021-04-12T06:08:54,2021-04-12T18:32:09,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-13,32.1,22.5,27,32.4,22.5,27.1,18,61,0.3,100,8.33,rain,,,,13,129.3,1015.4,46.4,7.3,241.8,20.9,9,,2021-04-13T06:08:18,2021-04-13T18:32:15,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-14,31.9,22.1,25.4,32.6,22.1,25.8,19.9,73.5,4.41,100,50,rain,,,,18.7,138.9,1014.8,70.7,5.7,209.2,18.2,7,,2021-04-14T06:07:43,2021-04-14T18:32:20,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-15,31.9,19,24.7,31.8,19,24.8,19.1,74.3,7.86,100,33.33,rain,,,,18.6,150.5,1014.8,69.4,6,147.2,12.6,5,,2021-04-15T06:07:07,2021-04-15T18:32:26,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-16,32.9,20.9,26.8,32.2,20.9,27,17.8,61.5,0.4,100,16.67,rain,,,,18,154.2,1014.1,39.7,6.6,261.8,22.7,9,,2021-04-16T06:06:33,2021-04-16T18:32:33,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-17,33.9,22.8,27.7,33.1,22.8,28.1,18.3,59.3,0,0,0,,,,,16.6,169.6,1015,44.4,6.5,218.2,19,8,,2021-04-17T06:05:58,2021-04-17T18:32:39,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-18,33.9,23.1,28.3,32.8,23.1,28.3,17.8,57.8,0,0,0,,,,27.7,14.6,133.6,1016,44.9,6.6,211.7,18.3,8,,2021-04-18T06:05:25,2021-04-18T18:32:46,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-19,34,22.9,28.5,34.7,22.9,28.7,18,56.9,0.5,100,16.67,rain,,,,14.9,199.6,1014,40.1,6.4,193,16.6,6,,2021-04-19T06:04:51,2021-04-19T18:32:53,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-20,34,23.1,27.4,34.2,23.1,27.7,18.5,60.7,1.3,100,25,rain,,,,14.8,202,1013.2,67.9,5.8,197.4,17.1,8,,2021-04-20T06:04:19,2021-04-20T18:33:01,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-21,33.9,22.9,27.3,33.9,22.9,27.5,19.2,64.7,4.2,100,66.67,rain,,,,14.7,215,1014.8,47.2,5.9,165.7,14.3,6,,2021-04-21T06:03:47,2021-04-21T18:33:08,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-22,32.8,21.4,26.3,33.8,21.4,26.8,19.4,67.7,49.63,100,29.17,rain,,,,12,228.4,1014.5,63.8,5.5,248.8,21.6,9,,2021-04-22T06:03:15,2021-04-22T18:33:16,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-23,32.9,20.9,25.2,33.4,20.9,25.4,19.2,72.9,72.4,100,75,rain,,,,29.5,236.9,1015,64,6.2,216.2,18.6,8,,2021-04-23T06:02:44,2021-04-23T18:33:25,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-24,31.9,20,24.7,32.8,20,25,19.7,76.8,15.2,100,45.83,rain,,,,17.7,152.3,1014,67.9,6,238.9,20.5,8,,2021-04-24T06:02:14,2021-04-24T18:33:33,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-25,32,21,26.7,31.9,21,27.2,19,65.8,1.51,100,25,rain,,,,11.3,82.8,1013.6,47,6.4,251.3,21.8,9,,2021-04-25T06:01:44,2021-04-25T18:33:42,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-26,33.9,23,27.8,32.5,23,27.8,17.1,56.7,0,0,0,,,,24.1,11.3,104.8,1013.1,31,6.5,168.2,14.4,6,,2021-04-26T06:01:15,2021-04-26T18:33:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-27,33,22,27.4,32.4,22,27.3,16.5,55,0,0,0,,,,,11.3,122.3,1014,33.9,6.2,204.1,17.5,7,,2021-04-27T06:00:46,2021-04-27T18:34:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-28,33.4,21,27.8,33.9,21,27.8,16.6,53.2,0,0,0,,,,,11.1,113.7,1014.6,33.2,6.1,213.8,18.4,7,,2021-04-28T06:00:18,2021-04-28T18:34:11,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-29,34,23.5,28.2,33.9,23.5,28.5,17.4,54.8,0,0,0,,,,,14.8,160,1013.8,43.1,6,249.1,21.5,9,,2021-04-29T05:59:51,2021-04-29T18:34:21,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-04-30,32.9,20,27,33.3,20,27.4,17.4,57.9,1,100,25,rain,,,,22.3,149.1,1013.3,50.2,6.2,182.7,15.7,6,,2021-04-30T05:59:25,2021-04-30T18:34:32,0.58,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-01,32.5,22,27.1,32,22,27.2,17.6,59.2,1.8,100,25,rain,,,,16.6,110.7,1013.5,46.7,6.8,232.2,20,8,,2021-05-01T05:58:59,2021-05-01T18:34:43,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-02,32.8,22,27.2,32.4,22,27.5,18.5,61.7,0,0,0,,,,,18.2,118.9,1013.7,52.1,6.4,199.8,17.3,6,,2021-05-02T05:58:34,2021-05-02T18:34:54,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-03,32.9,22.5,27.5,33.4,22.5,28.2,19.5,64.3,0.4,100,16.67,rain,,,,14.6,107.4,1012.8,50.2,6.6,229.8,19.9,7,,2021-05-03T05:58:10,2021-05-03T18:35:06,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-04,31.9,22.5,26.6,32.8,22.5,27.2,19.9,68.5,0.89,100,8.33,rain,,,,17.8,181,1012.9,53,5.9,248.7,21.5,9,,2021-05-04T05:57:46,2021-05-04T18:35:18,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-05,33,23,27.6,33.3,23,28.1,19,62.7,0,0,0,,,,,14.8,123.7,1012.4,46.6,6.6,243.8,21,9,,2021-05-05T05:57:24,2021-05-05T18:35:30,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-06,33,22.5,27.7,34.6,22.5,28.2,19.1,62.2,0,0,0,,,,,16.6,128,1013.6,47.1,6.5,295.4,25.6,10,,2021-05-06T05:57:02,2021-05-06T18:35:43,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-07,32.9,23,27.6,33.6,23,28,18.8,61.3,1.7,100,33.33,rain,,,,22.3,119.9,1014.3,46.8,6.7,301.2,26,10,,2021-05-07T05:56:41,2021-05-07T18:35:56,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-08,32.9,22,27.3,33.4,22,27.9,19.7,65.8,0,0,0,,,,,20.3,112.5,1013.4,46.1,6.7,297.3,25.6,10,,2021-05-08T05:56:20,2021-05-08T18:36:09,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-09,33.9,22.5,28.1,34.1,22.5,28.7,19,60.5,0,0,0,,,,,18.1,115.8,1012.2,37.9,6.9,267.5,23,10,,2021-05-09T05:56:01,2021-05-09T18:36:23,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-10,33,23,27.5,34.9,23,28.4,20.5,67.7,1.99,100,4.17,rain,,,,25.3,182.3,1012.1,49,6.3,204.4,17.7,7,,2021-05-10T05:55:42,2021-05-10T18:36:37,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-11,33.2,23,27.4,37.3,23,28.6,20.7,68,0,0,0,,,,,14.8,224,1011.9,54.9,6.5,115.7,9.8,4,,2021-05-11T05:55:24,2021-05-11T18:36:51,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-12,32,22,25.8,34.8,22,26.8,21.5,79,38.3,100,54.17,rain,,,,17.8,231.1,1011.4,70.8,5.6,150.3,13,5,,2021-05-12T05:55:07,2021-05-12T18:37:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-13,31.9,21,25.7,34,21,26.6,21,77.3,28.7,100,62.5,rain,,,,12.1,213.1,1010.5,58.1,6.2,161.9,13.9,5,,2021-05-13T05:54:51,2021-05-13T18:37:20,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-14,32.9,21,26.5,34.6,21,27.4,20.1,71,7.06,100,58.33,rain,,,51.8,22.4,141.4,1008.8,52.5,6.7,308,26.4,10,,2021-05-14T05:54:35,2021-05-14T18:37:36,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-15,26.9,22,24.3,28.4,22,24.4,19.9,77.1,1.1,100,20.83,rain,,,,25.7,154.8,1008,69.1,5.8,174.1,15.2,6,,2021-05-15T05:54:21,2021-05-15T18:37:51,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-16,27.9,21,24.2,29.9,21,24.5,20.3,79.3,0,0,0,,,,44.6,25.8,183,1009.9,67.2,6.1,194.4,16.8,7,,2021-05-16T05:54:07,2021-05-16T18:38:07,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-17,31.7,21,25.7,33.9,21,26.5,20,72.1,0.1,100,4.17,rain,,,,21.9,200.5,1011.3,48.2,6.8,276.2,23.6,9,,2021-05-17T05:53:54,2021-05-17T18:38:23,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-18,31.9,21.9,25.5,35,21.9,26.4,20.7,75.8,0.41,100,20.83,rain,,,,20.5,222.5,1011.7,40.5,6.8,188.1,16.2,6,,2021-05-18T05:53:42,2021-05-18T18:38:39,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-19,33.9,21.5,26.6,35.6,21.5,27.4,20.1,69.9,93.9,100,41.67,rain,,,,26,216.8,1011.5,42.1,7.1,204.8,17.7,7,,2021-05-19T05:53:31,2021-05-19T18:38:55,0.23,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-20,30.9,22.4,25.3,33.1,22.4,25.9,21,78.3,51.89,100,70.83,rain,,,,18.5,250,1012.1,67.7,6,204.7,17.8,7,,2021-05-20T05:53:21,2021-05-20T18:39:12,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-21,28,21.3,23.8,30.6,21.3,24.2,21.6,88.1,32.05,100,79.17,rain,,,,22.2,252.7,1012.4,69.7,5.4,224.4,19.3,8,,2021-05-21T05:53:12,2021-05-21T18:39:29,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-22,30,21.2,24.9,31.8,21.2,25.4,20.8,79.5,9.09,100,58.33,rain,,,,24.2,255.3,1011.9,65.8,6,259.2,22.4,9,,2021-05-22T05:53:03,2021-05-22T18:39:46,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-23,31,21,25.7,32.3,21,26.5,20.2,73.1,1.4,100,16.67,rain,,,,17.4,250.5,1011.9,58.6,6.7,217.2,18.8,7,,2021-05-23T05:52:55,2021-05-23T18:40:03,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-24,31.9,22,26.1,33.4,22,26.7,19.4,68.7,0.2,100,4.17,rain,,,,24.3,283.6,1012.4,55.4,7,205.8,17.7,7,,2021-05-24T05:52:49,2021-05-24T18:40:21,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-25,30,21.2,24.6,32.4,21.2,25.3,20.7,80.5,37.6,100,45.83,rain,,,35.3,22.2,253.7,1011,68.4,5.9,144.6,12.4,5,,2021-05-25T05:52:43,2021-05-25T18:40:38,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-26,30.9,20.9,25,31.8,20.9,25.5,19.9,75.6,2,100,12.5,rain,,,,27.7,253.9,1010.3,61.8,6.6,250.2,21.7,8,,2021-05-26T05:52:38,2021-05-26T18:40:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-27,31.9,20.5,25.7,31.5,20.5,25.8,18.2,66.5,0,0,0,,,,,27.7,260.8,1011.2,48.3,6.5,253.9,21.8,9,,2021-05-27T05:52:33,2021-05-27T18:41:14,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-28,31,20,25.8,31.3,20,26,18,64.3,0,0,0,,,,,22.5,258.7,1012.1,35.9,6.9,308.6,26.7,10,,2021-05-28T05:52:30,2021-05-28T18:41:32,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-29,32,21,26,32.8,21,26.6,19.4,68.9,0.3,100,8.33,rain,,,,25.1,246.2,1012.8,38.1,6.9,293,25.2,9,,2021-05-29T05:52:27,2021-05-29T18:41:50,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-30,32,21,26.3,33.4,21,26.8,19.3,67.4,1.1,100,25,rain,,,,25.6,245.9,1012.5,45.2,7.3,278.7,24,9,,2021-05-30T05:52:25,2021-05-30T18:42:08,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-05-31,32,21.8,26.6,33.4,21.8,27.3,19.2,65.6,0,0,0,,,,40.7,25,246.1,1011.3,48.9,7.8,278.8,23.9,9,,2021-05-31T05:52:25,2021-05-31T18:42:26,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-06-01,31.9,21.4,26.1,34,21.4,26.9,19.8,69.6,2.5,100,41.67,rain,,,176,24.1,246.9,1011.4,56.1,6.7,265.2,22.6,9,,2021-06-01T05:52:24,2021-06-01T18:42:44,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-06-02,32.6,22,25.7,35.2,22,26.2,20.7,74.9,2.3,100,50,rain,,,,21.4,222,1011.8,58,6.5,174.7,15,7,,2021-06-02T05:52:25,2021-06-02T18:43:02,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43295099999"
bangalore,2021-06-03,30.9,21,25.1,34.3,21,25.9,21.3,80.5,57.4,100,66.67,rain,,,,21.7,186.3,1012.5,78.3,5.3,161.5,13.8,6,,2021-06-03T05:52:27,2021-06-03T18:43:20,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2021-06-04,31,21,23.9,33.7,21,24.6,21.5,88.2,19.91,100,75,rain,,,,18.6,178.5,1013.6,82.3,4.7,147.3,12.8,6,,2021-06-04T05:52:29,2021-06-04T18:43:38,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
